sentence,page,x_coord,y_coord,doc_name,embedding_index
Aonchnuuarel R teitvlieew 2023,87,55.8,787.0319999999999,modifiés_2023 UNHAS Annual Report,10002
Célébrons les 20 ans,88,277.13,74.78959999999995,modifiés_2023 UNHAS Annual Report,10003
depuis la création d'UNHAS,88,206.21,110.78959999999996,modifiés_2023 UNHAS Annual Report,10004
@WFP_Media WFP Supply Chain WFP wfp.org/UNHAS,88,61.344,754.8048,modifiés_2023 UNHAS Annual Report,10005
DUaNtHe A|S B |r,88,56.184,786.6719999999999,modifiés_2023 UNHAS Annual Report,10006
o2c0h2u1r Oev teitrlvei,88,56.184,786.6719999999999,modifiés_2023 UNHAS Annual Report,10007
UDNatHeA |S B |r,89,55.8,787.0319999999999,modifiés_2023 UNHAS Annual Report,10008
Aonchnuuarel R teitvlieew 2023,89,55.8,787.0319999999999,modifiés_2023 UNHAS Annual Report,10009
"In 2023, the WFP",90,56.664,131.90480000000002,modifiés_2023 UNHAS Annual Report,10010
This different needs and budgets of the,90,56.664,131.90480000000002,modifiés_2023 UNHAS Annual Report,10011
migrated its booking system from the improvement addresses the specific organisations using,90,56.664,144.98479999999995,modifiés_2023 UNHAS Annual Report,10012
"WFP website to a comprehensive needs of these vulnerable groups, maintain uniformity, the account",90,56.664,157.9448,modifiés_2023 UNHAS Annual Report,10013
booking system accessible to ensuring their safe and efficient names of user organisations in the,90,56.664,170.90480000000002,modifiés_2023 UNHAS Annual Report,10014
all user through the corporate web transportation.,90,56.664,183.98479999999995,modifiés_2023 UNHAS Annual Report,10015
The web interface is Booking,90,56.664,183.98479999999995,modifiés_2023 UNHAS Annual Report,10016
Hub have been updated,90,56.664,183.98479999999995,modifiés_2023 UNHAS Annual Report,10017
Booking available,90,56.664,196.9448,modifiés_2023 UNHAS Annual Report,10018
in both English and French.,90,56.664,196.9448,modifiés_2023 UNHAS Annual Report,10019
"match those in Takeflite, an existing",90,56.664,196.9448,modifiés_2023 UNHAS Annual Report,10020
management software.,90,56.664,209.9048,modifiés_2023 UNHAS Annual Report,10021
solution is customisable,90,221.33,215.9048,modifiés_2023 UNHAS Annual Report,10022
"This new digital solution, accessible to meet the specific needs of each",90,56.664,228.96656,modifiés_2023 UNHAS Annual Report,10023
will continue to,90,56.664,228.96656,modifiés_2023 UNHAS Annual Report,10024
"the entire UN system, streamlines the UNHAS operation and is accessible on evolve and expand in 2024 effectively",90,56.664,241.9748,modifiés_2023 UNHAS Annual Report,10025
booking process and,90,56.664,254.9348,modifiés_2023 UNHAS Annual Report,10026
provides commonly,90,56.664,254.9348,modifiés_2023 UNHAS Annual Report,10027
", such as adapting to changing needs in",90,56.664,254.9348,modifiés_2023 UNHAS Annual Report,10028
"improved user experience using web desktop computers, laptops, tablets, humanitarian air service operations.",90,56.664,268.01480000000004,modifiés_2023 UNHAS Annual Report,10029
solutions with self-service and mobile,90,56.664,280.9748,modifiés_2023 UNHAS Annual Report,10030
The introduction,90,56.664,280.9748,modifiés_2023 UNHAS Annual Report,10031
functionalities.,90,56.664,293.9348,modifiés_2023 UNHAS Annual Report,10032
Significant of multi-fare options offers a broader,90,56.664,293.9348,modifiés_2023 UNHAS Annual Report,10033
"enhancements were made in the range of pricing choices, catering to",90,56.664,307.01480000000004,modifiés_2023 UNHAS Annual Report,10034
Book everywhere with,90,184.49,647.6199999999999,modifiés_2023 UNHAS Annual Report,10035
Download our mobile app,90,173.18,690.3399999999999,modifiés_2023 UNHAS Annual Report,10036
for Android and iOS,90,208.25,705.5617599999999,modifiés_2023 UNHAS Annual Report,10037
or visit UNBooking.org,90,223.01,739.0896,modifiés_2023 UNHAS Annual Report,10038
", Capacity-building and IG",91,56.664,145.10479999999995,modifiés_2023 UNHAS Annual Report,10039
Training for Sustainable,91,120.62,154.22479999999996,modifiés_2023 UNHAS Annual Report,10040
Plan IMF International,91,56.664,165.50479999999993,modifiés_2023 UNHAS Annual Report,10041
National Institute,91,56.664,179.0648,modifiés_2023 UNHAS Annual Report,10042
r easonably practicable,91,157.79276,194.9048,modifiés_2023 UNHAS Annual Report,10043
INGO I on rt ge ar nn,91,311.83,197.3048,modifiés_2023 UNHAS Annual Report,10044
ia zt aio tin oa nl non-governmental,91,311.83,197.3048,modifiés_2023 UNHAS Annual Report,10045
Organization for,91,56.664,214.2248,modifiés_2023 UNHAS Annual Report,10046
United States Agency for International Immediate,91,120.62,248.2148,modifiés_2023 UNHAS Annual Report,10047
Development (USAID),91,56.664,256.61479999999995,modifiés_2023 UNHAS Annual Report,10048
Bureau for IRA/AF,91,56.664,256.61479999999995,modifiés_2023 UNHAS Annual Report,10049
Kilogram Bureau National de Gestion des Risques BNGRC et des Catastrophes MEDEVAC,91,56.664,272.8148,modifiés_2023 UNHAS Annual Report,10050
Medical evacuation,91,56.664,272.8148,modifiés_2023 UNHAS Annual Report,10051
CAA Civil Aviation,91,56.664,298.37479999999994,modifiés_2023 UNHAS Annual Report,10052
Nations Organization,91,56.664,298.37479999999994,modifiés_2023 UNHAS Annual Report,10053
MONUSCO Stabilization Mission in the Democratic CAR,91,56.664,307.85479999999995,modifiés_2023 UNHAS Annual Report,10054
African Republic,91,56.664,307.85479999999995,modifiés_2023 UNHAS Annual Report,10055
Republic of the Congo,91,56.664,307.85479999999995,modifiés_2023 UNHAS Annual Report,10056
CBPF Country-Based Pooled,91,56.664,326.9348,modifiés_2023 UNHAS Annual Report,10057
Nations Multidimensional MINUSMA,91,56.664,326.9348,modifiés_2023 UNHAS Annual Report,10058
Integrated Stabilization Mission in Mali,91,56.664,338.2148,modifiés_2023 UNHAS Annual Report,10059
Centralized Funding,91,56.664,352.9748,modifiés_2023 UNHAS Annual Report,10060
Mechanism MT Metric ton,91,56.664,352.9748,modifiés_2023 UNHAS Annual Report,10061
Concept of Operations NFI Non-food,91,56.664,367.1348,modifiés_2023 UNHAS Annual Report,10062
COVID-19 Coronavirus,91,56.664,381.2948,modifiés_2023 UNHAS Annual Report,10063
disease 2019 NGO Non-governmental organization,91,56.664,381.2948,modifiés_2023 UNHAS Annual Report,10064
Country Strategic Plans OCHA,91,56.664,397.6348,modifiés_2023 UNHAS Annual Report,10065
Coordination of Humanitarian,91,56.664,397.6348,modifiés_2023 UNHAS Annual Report,10066
Management DAMP PASS,91,56.664,410.8348,modifiés_2023 UNHAS Annual Report,10067
Survey Programme,91,56.664,410.8348,modifiés_2023 UNHAS Annual Report,10068
"Goods Bureau of Population, Refugees, and PRM",91,56.664,431.2348,modifiés_2023 UNHAS Annual Report,10069
Migration (United States of America) Directorate-General for European,91,56.664,431.2348,modifiés_2023 UNHAS Annual Report,10070
DG ECHO Protection and Humanitarian,91,56.664,451.9948,modifiés_2023 UNHAS Annual Report,10071
Aid PSS Passenger Satisfaction Survey,91,56.664,451.9948,modifiés_2023 UNHAS Annual Report,10072
Remotely Piloted Aircraft Systems,91,56.664,475.5148,modifiés_2023 UNHAS Annual Report,10073
DRC Democratic Republic of the Congo SAF Sustainable,91,56.664,489.7948,modifiés_2023 UNHAS Annual Report,10074
EEC European Economic,91,56.664,504.0748,modifiés_2023 UNHAS Annual Report,10075
E-GPUs Electric-Ground Power,91,56.664,518.3548000000001,modifiés_2023 UNHAS Annual Report,10076
Standard Operational Procedures,91,56.664,518.3548000000001,modifiés_2023 UNHAS Annual Report,10077
EMS Environmental,91,56.664,532.6348,modifiés_2023 UNHAS Annual Report,10078
Management Systems STOL,91,56.664,532.6348,modifiés_2023 UNHAS Annual Report,10079
Short takeoff and landing,91,56.664,532.6348,modifiés_2023 UNHAS Annual Report,10080
European Union Humanitarian,91,56.664,549.05656,modifiés_2023 UNHAS Annual Report,10081
The Meal United States,91,56.664,549.05656,modifiés_2023 UNHAS Annual Report,10082
"Foreign, Commonwealth and SSC Significant",91,56.664,563.6248,modifiés_2023 UNHAS Annual Report,10083
Development Office (United Kingdom),91,120.62,572.7447999999999,modifiés_2023 UNHAS Annual Report,10084
Global Humanitarian Aviation UAE United,91,120.62,579.9448,modifiés_2023 UNHAS Annual Report,10085
Unmanned aircraft system,91,56.664,587.1447999999999,modifiés_2023 UNHAS Annual Report,10086
GHO Global Humanitarian Overview,91,56.664,603.5848,modifiés_2023 UNHAS Annual Report,10087
Nations Aviation,91,56.664,617.8648,modifiés_2023 UNHAS Annual Report,10088
Peacekeeping and Humanitarian,91,120.62,629.7447999999999,modifiés_2023 UNHAS Annual Report,10089
HC/RC Coordinator,91,56.664,634.7847999999999,modifiés_2023 UNHAS Annual Report,10090
Transport Operations,91,56.664,634.7847999999999,modifiés_2023 UNHAS Annual Report,10091
Department of HHMDs,91,56.664,647.9848,modifiés_2023 UNHAS Annual Report,10092
Handheld Metal Detectors UNDOS,91,56.664,647.9848,modifiés_2023 UNHAS Annual Report,10093
Operational Support,91,56.664,647.9848,modifiés_2023 UNHAS Annual Report,10094
HQ Headquarters United,91,56.664,665.7447999999999,modifiés_2023 UNHAS Annual Report,10095
UNDSS and Security,91,56.664,665.7447999999999,modifiés_2023 UNHAS Annual Report,10096
HMI Humanitarian-Military,91,56.664,665.7447999999999,modifiés_2023 UNHAS Annual Report,10097
Plan Representative of the Secretary-General,91,56.664,694.0648,modifiés_2023 UNHAS Annual Report,10098
IATA International,91,56.664,707.1265599999999,modifiés_2023 UNHAS Annual Report,10099
Association UNHAS,91,56.664,707.1265599999999,modifiés_2023 UNHAS Annual Report,10100
Nations Humanitarian,91,56.664,707.1265599999999,modifiés_2023 UNHAS Annual Report,10101
Office of the United,91,56.664,719.7647999999999,modifiés_2023 UNHAS Annual Report,10102
UNHCR Commissioner,91,56.664,719.7647999999999,modifiés_2023 UNHAS Annual Report,10103
Internally displaced person,91,56.664,738.7248,modifiés_2023 UNHAS Annual Report,10104
Nations Children’s,91,56.664,738.7248,modifiés_2023 UNHAS Annual Report,10105
IED Improvised Explosive Device WFP World Food,91,56.664,754.0848,modifiés_2023 UNHAS Annual Report,10106
UDNatHeA |S B |r,91,55.8,787.0319999999999,modifiés_2023 UNHAS Annual Report,10107
Aonchnuuarel R teitvlieew 2023,91,55.8,787.0319999999999,modifiés_2023 UNHAS Annual Report,10108
| franklyn.frimpong@wfp.org,92,56.664,166.45999999999992,modifiés_2023 UNHAS Annual Report,10109
| oleh.maslyukov@wfp.org,92,56.664,185.42,modifiés_2023 UNHAS Annual Report,10110
"of WFP Aviation,",92,56.664,204.37999999999988,modifiés_2023 UNHAS Annual Report,10111
Services | karishma.kaur@wfp.org,92,56.664,204.37999999999988,modifiés_2023 UNHAS Annual Report,10112
Relations | hedley.tembeng@wfp.org,92,56.664,223.44175999999996,modifiés_2023 UNHAS Annual Report,10113
| Guillaume Harel,92,56.664,284.44999999999993,modifiés_2023 UNHAS Annual Report,10114
| guillaume.harel@wfp.org,92,56.664,284.44999999999993,modifiés_2023 UNHAS Annual Report,10115
Burkina Faso | Sofiene,92,56.664,303.41,modifiés_2023 UNHAS Annual Report,10116
Feki | sofiene.elfeki@wfp.org,92,56.664,303.41,modifiés_2023 UNHAS Annual Report,10117
Bezuidenhout | gerhard.bezuidenhout@wfp.org,92,56.664,322.4899999999999,modifiés_2023 UNHAS Annual Report,10118
| kaviraj.khadun@wfp.org,92,56.664,341.45,modifiés_2023 UNHAS Annual Report,10119
| hugo.mvumbi@wfp.org,92,56.664,360.41,modifiés_2023 UNHAS Annual Report,10120
Democratic Republic of the Congo | Eric Moussard,92,56.664,379.49,modifiés_2023 UNHAS Annual Report,10121
| eric.moussard@wfp.org,92,56.664,379.49,modifiés_2023 UNHAS Annual Report,10122
| bernard.de-wouters@wfp.org,92,56.664,398.47,modifiés_2023 UNHAS Annual Report,10123
| gratien.kasongo@wfp.org,92,56.664,417.43,modifiés_2023 UNHAS Annual Report,10124
| german.puente@wfp.org,92,56.664,436.51,modifiés_2023 UNHAS Annual Report,10125
| sandra.legg@wfp.org,92,56.664,455.47,modifiés_2023 UNHAS Annual Report,10126
| nejmeddine.halfaoui@wfp.org,92,56.664,474.43,modifiés_2023 UNHAS Annual Report,10127
| hamza.abdalla@wfp.org,92,56.664,493.51,modifiés_2023 UNHAS Annual Report,10128
| martin.nseke@wfp.org,92,56.664,512.47,modifiés_2023 UNHAS Annual Report,10129
lemlem.getachew@wfp.org,92,56.664,531.4300000000001,modifiés_2023 UNHAS Annual Report,10130
Niger | Mirwais Motakef,92,56.664,550.4917599999999,modifiés_2023 UNHAS Annual Report,10131
| mirwais.motakef@wfp.org,92,56.664,550.4917599999999,modifiés_2023 UNHAS Annual Report,10132
conny.akerstrom@wfp.org,92,56.664,569.5,modifiés_2023 UNHAS Annual Report,10133
| sandra.legg@wfp.org,92,56.664,588.4599999999999,modifiés_2023 UNHAS Annual Report,10134
Mwangi | geoffrey.mwangi@wfp.org,92,56.664,607.54,modifiés_2023 UNHAS Annual Report,10135
| jared.komwono@wfp.org,92,56.664,626.5,modifiés_2023 UNHAS Annual Report,10136
| miguel.cussoca@wfp.org,92,56.664,645.4599999999999,modifiés_2023 UNHAS Annual Report,10137
| mahfudh.omar@wfp.org,92,56.664,664.54,modifiés_2023 UNHAS Annual Report,10138
Date | Brochure title 9911,92,56.184,787.2719999999999,modifiés_2023 UNHAS Annual Report,10139
Cover Photo: WFP/Benoît Lognoné,93,56.664,142.65199999999993,modifiés_2023 UNHAS Annual Report,10140
Photos page 40-41: WFP/Tidiane Bangoura,93,56.664,142.65199999999993,modifiés_2023 UNHAS Annual Report,10141
page 4: WFP/Rein Skullerud,93,56.664,158.61199999999997,modifiés_2023 UNHAS Annual Report,10142
page 43: WFP/Tanya Birkbeck,93,56.664,158.61199999999997,modifiés_2023 UNHAS Annual Report,10143
Photo page 5: WFP/Photo Library,93,56.664,174.452,modifiés_2023 UNHAS Annual Report,10144
Photo page 44: WFP/Filmaid,93,56.664,174.452,modifiés_2023 UNHAS Annual Report,10145
Photo page 47: WFP/Benoît Lognoné,93,56.664,190.41199999999992,modifiés_2023 UNHAS Annual Report,10146
Photo 1 page 10: WFP/Benoît Lognoné Photo page 51: WFP/Med Lemine Rajel,93,56.664,222.19376,modifiés_2023 UNHAS Annual Report,10147
Photo 2 page 10: WFP/Eulalia Berlanga Photo,93,56.664,238.202,modifiés_2023 UNHAS Annual Report,10148
page 52: WFP/Julian Frank,93,56.664,238.202,modifiés_2023 UNHAS Annual Report,10149
Photo 1 page 11: WFP/Cheick Omar Bandaogo,93,56.664,254.04199999999992,modifiés_2023 UNHAS Annual Report,10150
page 55: WFP/Abdoul,93,56.664,254.04199999999992,modifiés_2023 UNHAS Annual Report,10151
Rafick Gaissa Chaibou,93,56.664,254.04199999999992,modifiés_2023 UNHAS Annual Report,10152
Photo 2 page 11: WFP/Med Lemine,93,56.664,270.00199999999995,modifiés_2023 UNHAS Annual Report,10153
page 56: WFP/Arete/Karel Prinsloo,93,56.664,270.00199999999995,modifiés_2023 UNHAS Annual Report,10154
page 12: WFP/Benoît,93,56.664,285.962,modifiés_2023 UNHAS Annual Report,10155
Lognoné Photo page 59: WFP/Patrick Mwangi,93,56.664,285.962,modifiés_2023 UNHAS Annual Report,10156
Photo pages 14-15: WFP/Benoît,93,56.664,301.8019999999999,modifiés_2023 UNHAS Annual Report,10157
page 60: WFP/Benoît,93,56.664,301.8019999999999,modifiés_2023 UNHAS Annual Report,10158
Photo pages 16-17: WFP/Ziauddin Safi Photo,93,56.664,317.76199999999994,modifiés_2023 UNHAS Annual Report,10159
page 63: WFP/Leni Kinzli,93,56.664,317.76199999999994,modifiés_2023 UNHAS Annual Report,10160
Photo 1 page 18: WFP/Volana Rarivoson Photo,93,56.664,333.602,modifiés_2023 UNHAS Annual Report,10161
page 64: WFP/Hussam,93,56.664,333.602,modifiés_2023 UNHAS Annual Report,10162
Photo 2 page 18: WFP/Alice,93,56.664,349.56199999999995,modifiés_2023 UNHAS Annual Report,10163
page 67: WFP/Alaa Noaman,93,56.664,349.56199999999995,modifiés_2023 UNHAS Annual Report,10164
Photo 3 page 18: WFP/Nejmeddine,93,56.664,365.52199999999993,modifiés_2023 UNHAS Annual Report,10165
WFP/Benoît Lognoné,93,56.664,365.52199999999993,modifiés_2023 UNHAS Annual Report,10166
Photo page 19: WFP/Fatou,93,56.664,381.362,modifiés_2023 UNHAS Annual Report,10167
Jammeh Photo page 77: WFP/Benoît Lognoné,93,56.664,381.362,modifiés_2023 UNHAS Annual Report,10168
Photo pages 20-21: WFP/Benoît,93,56.664,397.342,modifiés_2023 UNHAS Annual Report,10169
Lognoné Photos page 78: WFP/Benoît Lognoné,93,56.664,397.342,modifiés_2023 UNHAS Annual Report,10170
Photo pages 22-23: WFP/Alaa Noaman Photo,93,56.664,413.302,modifiés_2023 UNHAS Annual Report,10171
1 page 79: WFP/Photo Library,93,56.664,413.302,modifiés_2023 UNHAS Annual Report,10172
Photo page 27: WFP//Sadeq,93,56.664,429.142,modifiés_2023 UNHAS Annual Report,10173
Naseri Photo 2 page 79: WFP/Jasmeen Sihra,93,56.664,429.142,modifiés_2023 UNHAS Annual Report,10174
Omar Bandaogo Photo,93,56.664,445.102,modifiés_2023 UNHAS Annual Report,10175
Courtesy of Wings,93,56.664,445.102,modifiés_2023 UNHAS Annual Report,10176
Photo page 31: WFP/Photo Library,93,56.664,460.942,modifiés_2023 UNHAS Annual Report,10177
Photos 1 page 82: WFP/Benoît Lognoné,93,56.664,460.942,modifiés_2023 UNHAS Annual Report,10178
Photo page 32: WFP/Barbara Mendes,93,56.664,476.902,modifiés_2023 UNHAS Annual Report,10179
Photos 2 page 82: WFP/Alaa Noaman,93,56.664,476.902,modifiés_2023 UNHAS Annual Report,10180
Fey Photo page 83: WFP/Benoît Lognoné,93,56.664,492.862,modifiés_2023 UNHAS Annual Report,10181
WFP/Benoît Lognoné,93,56.664,508.702,modifiés_2023 UNHAS Annual Report,10182
Photo page 88: WFP/Alfredo Zuniga,93,56.664,508.702,modifiés_2023 UNHAS Annual Report,10183
Photo page 39: WFP/Michael Tewelde,93,56.664,524.662,modifiés_2023 UNHAS Annual Report,10184
UDNatHeA |S B |r,93,55.8,787.0319999999999,modifiés_2023 UNHAS Annual Report,10185
Aonchnuuarel R teitvlieew 2023,93,55.8,787.0319999999999,modifiés_2023 UNHAS Annual Report,10186
"the generous donors that have supported its work in 2023,",94,172.1,155.41999999999996,modifiés_2023 UNHAS Annual Report,10187
extending its gratitude for their crucial,94,117.74,170.41999999999996,modifiés_2023 UNHAS Annual Report,10188
contributions to the timely and flexible,94,117.74,170.41999999999996,modifiés_2023 UNHAS Annual Report,10189
that made the WFP-managed,94,98.304,185.42,modifiés_2023 UNHAS Annual Report,10190
Nations Humanitarian,94,98.304,185.42,modifiés_2023 UNHAS Annual Report,10191
Air Service (UNHAS) possible.,94,98.304,185.42,modifiés_2023 UNHAS Annual Report,10192
FRANCE GERMANY GOVERNMENT,94,92.304,411.43,modifiés_2023 UNHAS Annual Report,10193
OF GUINEA INTERNATIONAL,94,92.304,411.43,modifiés_2023 UNHAS Annual Report,10194
OF KOREA LUXEMBOURG,94,95.784,523.6299999999999,modifiés_2023 UNHAS Annual Report,10195
UNITED NATIONS UNITED,94,141.62,748.1999999999999,modifiés_2023 UNHAS Annual Report,10196
for International Development (,94,138.98,757.9104,modifiés_2023 UNHAS Annual Report,10197
Development Office (FCDO),94,138.98,757.9104,modifiés_2023 UNHAS Annual Report,10198
UN CERF Bureau for Humanitarian Assistance (BHA),94,138.98,757.9104,modifiés_2023 UNHAS Annual Report,10199
"of State | Bureau of Population,",94,289.13,769.7904,modifiés_2023 UNHAS Annual Report,10200
Date | Brochure title,94,56.184,787.0799999999999,modifiés_2023 UNHAS Annual Report,10201
"00148 Rome, Italy",95,56.664,752.76,modifiés_2023 UNHAS Annual Report,10202
- T +39 06 65131,95,56.664,752.76,modifiés_2023 UNHAS Annual Report,10203
Inspirée par la nature Inspirée par la nature,1,134.7608,206.3999316,Plaquette-TILEA,10204
"60, route de Rosheim",1,383.86,344.09309999999994,Plaquette-TILEA,10205
67870 Griesheim-près-Molsheim,1,383.86,356.09309999999994,Plaquette-TILEA,10206
+33 (0)3 88 49 47 17,1,383.86,368.0931,Plaquette-TILEA,10207
mobilierurbain@vhm.fr,1,383.86,380.0931,Plaquette-TILEA,10208
"CRÉÉ, DÉVELOPPÉ ET FABRIQUÉ EN FRANCE",1,807.0991,579.33835,Plaquette-TILEA,10209
CIRCUIT COURT l ÉCO-CONCEPTION,1,385.252,597.0075999999999,Plaquette-TILEA,10210
les fiches techniques,1,385.252,610.4291,Plaquette-TILEA,10211
PLAQUETTE_TILEA_vectorisée.indd 1 18/10/2022 09:56:50,1,45.1732,641.2547999999999,Plaquette-TILEA,10212
"Une tige, une feuille, pour les inspirer tous",2,226.0394,50.14839999999992,Plaquette-TILEA,10213
"Imaginée par l’architecte J-C. Bossio et inspirée de la feuille de Tilleul, Tilea se fond facilement dans",2,226.0394,67.76639999999986,Plaquette-TILEA,10214
environnement aussi bien végétal,2,226.0394,77.76639999999986,Plaquette-TILEA,10215
La gamme combine l’acier et un revêtement stratifié : le HPL.,2,226.0394,87.76639999999986,Plaquette-TILEA,10216
"La variété de teintes ou d’aspect, le",2,226.0394,87.76639999999986,Plaquette-TILEA,10217
"traitement bicolore, ainsi que la personnalisation par découpe laser, offre une multitude de possibilités.",2,226.0394,97.76639999999986,Plaquette-TILEA,10218
Matière innovante le HPL est constitué de papier biosourcé (issu de forêts gérées durablement),2,226.0394,107.76639999999986,Plaquette-TILEA,10219
résine acrylique.,2,226.0394,117.76639999999986,Plaquette-TILEA,10220
Il ne nécessite que peu d’entretien et résiste à toutes les conditions météorologiques,2,226.0394,117.76639999999986,Plaquette-TILEA,10221
"Banc (humidité, vapeur d’eau, produits chimiques, rayonnements UV).",2,226.0394,124.10899999999992,Plaquette-TILEA,10222
Ce revêtement permet d’obtenir des,2,226.0394,124.10899999999992,Plaquette-TILEA,10223
designs bien plus travaillés que le bois.,2,226.0394,137.73299999999995,Plaquette-TILEA,10224
"Disponible en finition bois, mais aussi dans un vaste choix de Grille d’arbre",2,226.0394,137.73299999999995,Plaquette-TILEA,10225
finitions et de couleurs.,2,226.0394,147.76639999999986,Plaquette-TILEA,10226
Banquette simple,2,1043.8037,198.693,Plaquette-TILEA,10227
Cendrier Corbeille de propreté Bac à fleurs Barrière,2,59.2677,291.541,Plaquette-TILEA,10228
Table pique-nique Assis-debout Banquette double,2,59.2677,291.541,Plaquette-TILEA,10229
PLAQUETTE_TILEA_vectorisée.indd 2 18/10/2022 09:56:53,2,45.1732,641.2547999999999,Plaquette-TILEA,10230
"Une tige, une feuille, pour les inspirer tous",3,226.0394,50.14839999999992,Plaquette-TILEA,10231
"Imaginée par l’architecte J-C. Bossio et inspirée de la feuille de Tilleul, Tilea se fond facilement dans",3,226.0394,67.76639999999986,Plaquette-TILEA,10232
environnement aussi bien végétal,3,226.0394,77.76639999999986,Plaquette-TILEA,10233
La gamme combine l’acier et un revêtement stratifié : le HPL.,3,226.0394,87.76639999999986,Plaquette-TILEA,10234
"La variété de teintes ou d’aspect, le",3,226.0394,87.76639999999986,Plaquette-TILEA,10235
"traitement bicolore, ainsi que la personnalisation par découpe laser, offre une multitude de possibilités.",3,226.0394,97.76639999999986,Plaquette-TILEA,10236
Matière innovante le HPL est constitué de papier biosourcé (issu de forêts gérées durablement),3,226.0394,107.76639999999986,Plaquette-TILEA,10237
résine acrylique.,3,226.0394,117.76639999999986,Plaquette-TILEA,10238
Il ne nécessite que peu d’entretien et résiste à toutes les conditions météorologiques,3,226.0394,117.76639999999986,Plaquette-TILEA,10239
"Banc (humidité, vapeur d’eau, produits chimiques, rayonnements UV).",3,226.0394,124.10899999999992,Plaquette-TILEA,10240
Ce revêtement permet d’obtenir des,3,226.0394,124.10899999999992,Plaquette-TILEA,10241
designs bien plus travaillés que le bois.,3,226.0394,137.73299999999995,Plaquette-TILEA,10242
"Disponible en finition bois, mais aussi dans un vaste choix de Grille d’arbre",3,226.0394,137.73299999999995,Plaquette-TILEA,10243
finitions et de couleurs.,3,226.0394,147.76639999999986,Plaquette-TILEA,10244
Banquette simple,3,1043.8037,198.693,Plaquette-TILEA,10245
Cendrier Corbeille de propreté Bac à fleurs Barrière,3,59.2677,291.541,Plaquette-TILEA,10246
Table pique-nique Assis-debout Banquette double,3,59.2677,291.541,Plaquette-TILEA,10247
PLAQUETTE_TILEA_vectorisée.indd 2 18/10/2022 09:56:53,3,45.1732,641.2547999999999,Plaquette-TILEA,10248
Inspirée par la nature Inspirée par la nature,4,134.7608,206.3999316,Plaquette-TILEA,10249
"60, route de Rosheim",4,383.86,344.09309999999994,Plaquette-TILEA,10250
67870 Griesheim-près-Molsheim,4,383.86,356.09309999999994,Plaquette-TILEA,10251
+33 (0)3 88 49 47 17,4,383.86,368.0931,Plaquette-TILEA,10252
mobilierurbain@vhm.fr,4,383.86,380.0931,Plaquette-TILEA,10253
"CRÉÉ, DÉVELOPPÉ ET FABRIQUÉ EN FRANCE",4,807.0991,579.33835,Plaquette-TILEA,10254
CIRCUIT COURT l ÉCO-CONCEPTION,4,385.252,597.0075999999999,Plaquette-TILEA,10255
les fiches techniques,4,385.252,610.4291,Plaquette-TILEA,10256
PLAQUETTE_TILEA_vectorisée.indd 1 18/10/2022 09:56:50,4,45.1732,641.2547999999999,Plaquette-TILEA,10257
"C’est un voyage, depuis la lecture des émotions à la construction",2,273.66,302.75,Présentation globale _ Two-i 2,10258
"une solution logicielle d’analyse complète, qui améliore",2,273.66,329.75,Présentation globale _ Two-i 2,10259
proactivité et les prises de décisions.,2,273.66,356.75,Présentation globale _ Two-i 2,10260
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,3,700.72,23.564120000000003,Présentation globale _ Two-i 2,10261
pprrooppreiérttyé odfe T,3,700.72,23.564120000000003,Présentation globale _ Two-i 2,10262
-i est une société de technologie spécialisée dans,3,82.2,183.46392000000003,Présentation globale _ Two-i 2,10263
développement de logiciels utilisant la vision par ordinateur,3,82.2,207.46392000000003,Présentation globale _ Two-i 2,10264
pour l'analyse de contenu vidéo,3,82.2,231.46392000000003,Présentation globale _ Two-i 2,10265
La société participe très activement aux débats concernant,3,82.2,265.48392,Présentation globale _ Two-i 2,10266
"l'utilisation éthique de la technologie, notamment celui",3,82.2,289.50392,Présentation globale _ Two-i 2,10267
l'importance de fournir des services sans compromettre,3,82.2,313.50392,Présentation globale _ Two-i 2,10268
aspects importants de la vie privée.,3,82.2,337.50392,Présentation globale _ Two-i 2,10269
Julien Trombini présentant notre solution au Prince de,3,522.98,447.00392,Présentation globale _ Two-i 2,10270
Hamdan lors du GITEX 2019 à Dubaï,3,522.98,463.02392,Présentation globale _ Two-i 2,10271
ThCies ddooccuummeenntt eiss tcocnofnidfiednetniatile alnedt,4,700.72,23.564120000000003,Présentation globale _ Two-i 2,10272
pprrooppreiérttyé odfe T,4,700.72,23.564120000000003,Présentation globale _ Two-i 2,10273
youtube.com/c/twoitech,4,759.7,91.43988000000002,Présentation globale _ Two-i 2,10274
est un podcast vidéo visant à démystifier,4,82.2,142.12392,Présentation globale _ Two-i 2,10275
les technologies basées sur l'IA en abordant le,4,82.2,166.12392,Présentation globale _ Two-i 2,10276
développement de ces technologies et les défis liés à,4,82.2,190.12392,Présentation globale _ Two-i 2,10277
leurs applications avec des innovateurs,4,82.2,214.12392,Présentation globale _ Two-i 2,10278
experts/conseillers du secteur.,4,82.2,238.12392,Présentation globale _ Two-i 2,10279
"Le podcast est animé par Julien TROMBINI, co-fondateur",4,82.2,272.14392000000004,Présentation globale _ Two-i 2,10280
"et président de Two-i, qui invite à se questionner et",4,82.2,296.12804,Présentation globale _ Two-i 2,10281
développer sa compréhension de l'intelligence,4,82.2,320.16392,Présentation globale _ Two-i 2,10282
